"ID","LINHA","COLUNA","CODIGO_DENTISTA","HORA","USUARIO","MODIFICADO","DIA_SEMANA","NUMERO_SEMANA","INCLUIDO","EXCLUIDO","DATA_UNICA","CODIGO_ESPECIALIDADE"
5620,20,6,"19",11:30:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5632,4,4,"33",07:30:00,LUANA,2022-04-05,QUINTA,4,2022-04-05,,2022-04-07,
5633,5,4,"33",07:45:00,LUANA,2022-04-05,QUINTA,4,2022-04-05,,2022-04-07,
5634,44,5,"19",17:30:00,LUANA,2022-04-05,SEXTA,5,2022-04-05,,2022-04-08,
5621,18,6,"19",11:00:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5622,19,6,"19",11:15:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5623,20,6,"19",11:30:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5624,16,6,"19",10:30:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5625,17,6,"19",10:45:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5626,18,6,"19",11:00:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5627,19,6,"19",11:15:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5628,20,6,"19",11:30:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5629,21,6,"19",11:45:00,DRA RUBIA,2022-04-04,SABADO,6,2022-04-04,2022-04-04,2022-04-09,
5635,45,3,"33",17:45:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-04-06,
5636,46,3,"33",18:00:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-04-06,
5637,43,4,"19",17:15:00,LUANA,2022-04-06,QUINTA,4,2022-04-06,,2022-04-07,
5638,44,4,"19",17:30:00,LUANA,2022-04-06,QUINTA,4,2022-04-06,,2022-04-07,
5639,8,3,"39",08:30:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5640,9,3,"39",08:45:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5641,10,3,"39",09:00:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5642,11,3,"39",09:15:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5643,12,3,"39",09:30:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5644,13,3,"39",09:45:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5645,14,3,"39",10:00:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5646,15,3,"39",10:15:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5647,16,3,"39",10:30:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5648,17,3,"39",10:45:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5649,18,3,"39",11:00:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5650,19,3,"39",11:15:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5651,20,3,"39",11:30:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5652,21,3,"39",11:45:00,LUANA,2022-04-06,QUARTA,3,2022-04-06,,2022-05-11,
5653,41,1,"19",16:45:00,LUANA,2022-04-08,SEGUNDA,1,2022-04-08,2022-05-02,2022-04-11,
5654,42,1,"19",17:00:00,LUANA,2022-04-08,SEGUNDA,1,2022-04-08,2023-01-31,2022-04-11,
5655,43,1,"19",17:15:00,LUANA,2022-04-08,SEGUNDA,1,2022-04-08,2023-01-31,2022-04-11,
5656,44,1,"19",17:30:00,LUANA,2022-04-08,SEGUNDA,1,2022-04-08,2023-01-31,2022-04-11,
5657,44,5,"19",17:30:00,GIRLAINE,2022-04-08,SEXTA,5,2022-04-08,,2022-04-22,
5658,6,6,"36",08:00:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5659,7,6,"36",08:15:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5660,8,6,"36",08:30:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5661,9,6,"36",08:45:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5662,10,6,"36",09:00:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5663,11,6,"36",09:15:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5664,12,6,"36",09:30:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5665,13,6,"36",09:45:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5666,14,6,"36",10:00:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5667,15,6,"36",10:15:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5668,16,6,"36",10:30:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5669,17,6,"36",10:45:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5670,18,6,"36",11:00:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5671,19,6,"36",11:15:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5672,20,6,"36",11:30:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5673,21,6,"36",11:45:00,LUANA,2022-04-09,SABADO,6,2022-04-09,,2022-05-07,
5674,43,2,"19",17:15:00,GIRLAINE,2022-04-09,TERCA,2,2022-04-09,2022-04-25,2022-04-12,
5675,23,6,"13",12:15:00,GIRLAINE,2022-04-09,SABADO,6,2022-04-09,,2022-04-09,
5676,39,2,"19",16:15:00,LUANA,2022-04-11,TERCA,2,2022-04-11,,2022-04-12,
5677,40,2,"19",16:30:00,LUANA,2022-04-11,TERCA,2,2022-04-11,,2022-04-12,
5678,41,2,"19",16:45:00,LUANA,2022-04-11,TERCA,2,2022-04-11,,2022-04-12,
5679,42,2,"19",17:00:00,LUANA,2022-04-11,TERCA,2,2022-04-11,,2022-04-12,
5680,31,1,"19",14:15:00,LUANA,2022-04-11,SEGUNDA,1,2022-04-11,,2022-04-11,
5681,32,1,"19",14:30:00,LUANA,2022-04-11,SEGUNDA,1,2022-04-11,,2022-04-11,
5682,33,1,"19",14:45:00,LUANA,2022-04-11,SEGUNDA,1,2022-04-11,,2022-04-11,
5683,34,1,"19",15:00:00,LUANA,2022-04-11,SEGUNDA,1,2022-04-11,,2022-04-11,
5684,35,1,"19",15:15:00,LUANA,2022-04-11,SEGUNDA,1,2022-04-11,,2022-04-11,
5685,7,3,"39",08:15:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5686,8,3,"39",08:30:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5687,9,3,"39",08:45:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5688,10,3,"39",09:00:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5689,11,3,"39",09:15:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5690,12,3,"39",09:30:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5691,13,3,"39",09:45:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5692,14,3,"39",10:00:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5693,15,3,"39",10:15:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5694,16,3,"39",10:30:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5695,17,3,"39",10:45:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5696,18,3,"39",11:00:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5697,19,3,"39",11:15:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5698,20,3,"39",11:30:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5699,21,3,"39",11:45:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-20,
5700,27,3,"39",13:15:00,LUANA,2022-04-12,QUARTA,3,2022-04-12,,2022-04-13,
5701,7,3,"39",08:15:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5702,8,3,"39",08:30:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5703,9,3,"39",08:45:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5704,10,3,"39",09:00:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5705,11,3,"39",09:15:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5706,12,3,"39",09:30:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5707,13,3,"39",09:45:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5708,14,3,"39",10:00:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5709,15,3,"39",10:15:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5710,16,3,"39",10:30:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5711,17,3,"39",10:45:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5712,18,3,"39",11:00:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5713,19,3,"39",11:15:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5714,20,3,"39",11:30:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5715,21,3,"39",11:45:00,LUANA,2022-04-13,QUARTA,3,2022-04-13,,2022-06-01,
5716,34,1,"19",15:00:00,GIRLAINE,2022-04-13,SEGUNDA,1,2022-04-13,,2022-04-18,
5717,42,1,"19",17:00:00,GIRLAINE,2022-04-18,SEGUNDA,1,2022-04-18,2023-01-31,2022-05-02,
5718,43,1,"19",17:15:00,GIRLAINE,2022-04-18,SEGUNDA,1,2022-04-18,2023-01-31,2022-05-02,
5719,44,1,"19",17:30:00,GIRLAINE,2022-04-18,SEGUNDA,1,2022-04-18,2023-01-31,2022-05-02,
5720,21,6,"36",11:45:00,GIRLAINE,2022-04-19,SABADO,6,2022-04-19,,2022-04-23,
5721,22,6,"36",12:00:00,GIRLAINE,2022-04-19,SABADO,6,2022-04-19,,2022-04-23,
5722,27,3,"13",13:15:00,GIRLAINE,2022-04-19,QUARTA,3,2022-04-19,,2022-04-20,
5723,44,2,"19",17:30:00,GIRLAINE,2022-04-19,TERCA,2,2022-04-19,2022-04-25,2022-05-03,
5724,32,3,"39",14:30:00,RENATA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5725,7,3,"39",08:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5726,8,3,"39",08:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5727,9,3,"39",08:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5728,10,3,"39",09:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5729,11,3,"39",09:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5730,12,3,"39",09:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5731,13,3,"39",09:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5732,14,3,"39",10:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5733,15,3,"39",10:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5734,16,3,"39",10:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5735,17,3,"39",10:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5736,18,3,"39",11:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5737,19,3,"39",11:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5738,20,3,"39",11:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5739,21,3,"39",11:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5740,28,3,"39",13:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5741,29,3,"39",13:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5742,30,3,"39",14:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5743,31,3,"39",14:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5744,33,3,"39",14:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5745,34,3,"39",15:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5746,35,3,"39",15:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-04,
5747,28,3,"39",13:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5748,29,3,"39",13:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5749,30,3,"39",14:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5750,31,3,"39",14:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5751,32,3,"39",14:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5752,33,3,"39",14:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5753,34,3,"39",15:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5754,35,3,"39",15:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5755,36,3,"39",15:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5756,37,3,"39",15:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5757,38,3,"39",16:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5758,39,3,"39",16:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5759,40,3,"39",16:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5760,41,3,"39",16:45:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5761,42,3,"39",17:00:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5762,43,3,"39",17:15:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5763,44,3,"39",17:30:00,LUANA,2022-04-22,QUARTA,3,2022-04-22,,2022-05-11,
5764,2,6,"26",07:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5765,6,6,"26",08:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5766,7,6,"26",08:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5767,8,6,"26",08:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5768,9,6,"26",08:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5769,10,6,"26",09:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5770,11,6,"26",09:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5771,12,6,"26",09:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5772,13,6,"26",09:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5773,14,6,"26",10:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5774,15,6,"26",10:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5775,16,6,"26",10:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5776,17,6,"26",10:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5777,18,6,"26",11:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5778,19,6,"26",11:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5779,20,6,"26",11:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5780,21,6,"26",11:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,2022-04-23,2022-05-21,
5781,6,6,"36",08:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5782,7,6,"36",08:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5783,8,6,"36",08:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5784,9,6,"36",08:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5785,10,6,"36",09:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5786,11,6,"36",09:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5787,12,6,"36",09:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5788,13,6,"36",09:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5789,14,6,"36",10:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5790,15,6,"36",10:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5791,16,6,"36",10:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5792,17,6,"36",10:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5793,18,6,"36",11:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5794,19,6,"36",11:15:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5795,20,6,"36",11:30:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5796,21,6,"36",11:45:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-21,
5797,30,6,"13",14:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-07,
5798,22,6,"13",12:00:00,GIRLAINE,2022-04-23,SABADO,6,2022-04-23,,2022-05-07,
5799,42,1,"19",17:00:00,LUANA,2022-04-25,SEGUNDA,1,2022-04-25,2023-01-31,2022-04-25,
5800,43,1,"19",17:15:00,LUANA,2022-04-25,SEGUNDA,1,2022-04-25,2023-01-31,2022-04-25,
5801,44,1,"19",17:30:00,LUANA,2022-04-25,SEGUNDA,1,2022-04-25,2023-01-31,2022-04-25,
5802,42,2,"19",17:00:00,LUANA,2022-04-25,TERCA,2,2022-04-25,,2022-04-26,
5803,43,2,"19",17:15:00,LUANA,2022-04-25,TERCA,2,2022-04-25,2022-04-25,2022-04-26,
5804,44,2,"19",17:30:00,LUANA,2022-04-25,TERCA,2,2022-04-25,2022-04-25,2022-04-26,
5808,43,2,"19",17:15:00,LUANA,2022-04-26,TERCA,2,2022-04-26,,2022-05-03,
5809,25,4,"33",12:45:00,GIRLAINE,2022-04-26,QUINTA,4,2022-04-26,,2022-04-28,
5805,41,2,"19",16:45:00,LUANA,2022-04-25,TERCA,2,2022-04-25,,2022-04-26,
5806,28,5,"19",13:30:00,LUANA,2022-04-25,SEXTA,5,2022-04-25,2023-01-20,2022-05-06,
5807,29,5,"19",13:45:00,LUANA,2022-04-25,SEXTA,5,2022-04-25,,2022-05-06,
5810,24,3,"33",12:30:00,GIRLAINE,2022-04-26,QUARTA,3,2022-04-26,,2022-04-27,
5811,5,4,"36",07:45:00,GIRLAINE,2022-04-26,QUINTA,4,2022-04-26,,2022-05-05,
5812,5,5,"36",07:45:00,GIRLAINE,2022-04-26,SEXTA,5,2022-04-26,,2022-05-06,
5813,10,6,"19",09:00:00,LUANA,2022-04-26,SABADO,6,2022-04-26,,2022-05-07,
5814,11,6,"19",09:15:00,LUANA,2022-04-26,SABADO,6,2022-04-26,,2022-05-07,
5815,38,3,"39",16:00:00,LUANA,2022-04-27,QUARTA,3,2022-04-27,,2022-07-27,
5816,41,3,"39",16:45:00,LUANA,2022-04-29,QUARTA,3,2022-04-29,,2022-05-04,
5817,42,3,"39",17:00:00,LUANA,2022-04-29,QUARTA,3,2022-04-29,,2022-05-04,
5818,43,3,"39",17:15:00,LUANA,2022-04-29,QUARTA,3,2022-04-29,,2022-05-04,
5819,40,1,"19",16:30:00,LUANA,2022-05-02,SEGUNDA,1,2022-05-02,2022-05-02,,
5820,41,1,"19",16:45:00,LUANA,2022-05-02,SEGUNDA,1,2022-05-02,2022-05-02,,
5821,40,1,"19",16:30:00,LUANA,2022-05-02,SEGUNDA,1,2022-05-02,,2022-05-02,
5822,41,1,"19",16:45:00,LUANA,2022-05-02,SEGUNDA,1,2022-05-02,,2022-05-02,
5823,42,1,"19",17:00:00,LUANA,2022-05-02,SEGUNDA,1,2022-05-02,2023-01-31,2022-05-09,
5824,6,3,"39",08:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5825,7,3,"39",08:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5826,8,3,"39",08:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5827,9,3,"39",08:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5828,10,3,"39",09:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5829,11,3,"39",09:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5830,12,3,"39",09:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5831,13,3,"39",09:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5832,14,3,"39",10:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5833,15,3,"39",10:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5834,16,3,"39",10:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5835,17,3,"39",10:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5836,18,3,"39",11:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5837,19,3,"39",11:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5838,20,3,"39",11:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5839,21,3,"39",11:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5840,28,3,"39",13:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5841,29,3,"39",13:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5842,30,3,"39",14:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5843,31,3,"39",14:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5844,32,3,"39",14:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5845,33,3,"39",14:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5846,34,3,"39",15:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5847,35,3,"39",15:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5848,36,3,"39",15:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5849,37,3,"39",15:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5850,38,3,"39",16:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5851,39,3,"39",16:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5852,40,3,"39",16:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5853,41,3,"39",16:45:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5854,42,3,"39",17:00:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5855,43,3,"39",17:15:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5856,44,3,"39",17:30:00,LUANA,2022-05-02,QUARTA,3,2022-05-02,,2022-05-18,
5857,38,2,"19",16:00:00,LUANA,2022-05-02,TERCA,2,2022-05-02,,2022-05-03,
5858,39,2,"19",16:15:00,LUANA,2022-05-02,TERCA,2,2022-05-02,,2022-05-03,
5859,5,2,"33",07:45:00,LUANA,2022-05-02,TERCA,2,2022-05-02,,2022-05-03,
5860,44,4,"19",17:30:00,LUANA,2022-05-03,QUINTA,4,2022-05-03,,2022-05-05,
5861,6,6,"36",08:00:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5862,7,6,"36",08:15:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5863,8,6,"36",08:30:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5864,9,6,"36",08:45:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5865,10,6,"36",09:00:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5866,11,6,"36",09:15:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5867,12,6,"36",09:30:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5868,13,6,"36",09:45:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5869,14,6,"36",10:00:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5870,15,6,"36",10:15:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5871,16,6,"36",10:30:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5872,17,6,"36",10:45:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5873,18,6,"36",11:00:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5874,19,6,"36",11:15:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5875,20,6,"36",11:30:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5876,21,6,"36",11:45:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-04,
5877,6,6,"36",08:00:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-18,
5878,7,6,"36",08:15:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-18,
5879,8,6,"36",08:30:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-18,
5880,9,6,"36",08:45:00,LUANA,2022-05-03,SABADO,6,2022-05-03,,2022-06-18,
